time ;cntrlvar 110;tempf 555500000;httemp 555000101;httemp 555002501;httemp 555005001;httemp 555000108;httemp 555002508;httemp 555005008;httemp 555002501;httemp 555002502;httemp 555002503;httemp 555002504;httemp 555002505;httemp 555002506;httemp 555002507;httemp 555002508;httemp 555002509;httemp 555002510;tempf 555250000;cntrlvar 120;httemp 555000101;httemp 555000201;httemp 555000301;httemp 555000401;httemp 555000501;httemp 555000601;httemp 555000701;httemp 555000801;httemp 555000901;httemp 555001001;httemp 555001101;httemp 555001201;httemp 555001301;httemp 555001401;httemp 555001501;httemp 555001601;httemp 555001701;httemp 555001801;httemp 555001901;httemp 555002001;httemp 555002101;httemp 555002201;httemp 555002301;httemp 555002401;httemp 555002501;httemp 555002601;httemp 555002701;httemp 555002801;httemp 555002901;httemp 555003001;httemp 555003101;httemp 555003201;httemp 555003301;httemp 555003401;httemp 555003501;httemp 555003601;httemp 555003701;httemp 555003801;httemp 555003901;httemp 555004001;httemp 555004101;httemp 555004201;httemp 555004301;httemp 555004401;httemp 555004501;httemp 555004601;httemp 555004701;httemp 555004801;httemp 555004901;httemp 555005001;htmode 555000101;htmode 555000201;htmode 555000301;htmode 555000401;htmode 555000501;htmode 555000601;htmode 555000701;htmode 555000801;htmode 555000901;htmode 555001001;htmode 555001101;htmode 555001201;htmode 555001301;htmode 555001401;htmode 555001501;htmode 555001601;htmode 555001701;htmode 555001801;htmode 555001901;htmode 555002001;htmode 555002101;htmode 555002201;htmode 555002301;htmode 555002401;htmode 555002501;htmode 555002601;htmode 555002701;htmode 555002801;htmode 555002901;htmode 555003001;htmode 555003101;htmode 555003201;htmode 555003301;htmode 555003401;htmode 555003501;htmode 555003601;htmode 555003701;htmode 555003801;htmode 555003901;htmode 555004001;htmode 555004101;htmode 555004201;htmode 555004301;htmode 555004401;htmode 555004501;htmode 555004601;htmode 555004701;htmode 555004801;htmode 555004901;htmode 555005001;htrnr 555000101;htrnr 555000201;htrnr 555000301;htrnr 555000401;htrnr 555000501;htrnr 555000601;htrnr 555000701;htrnr 555000801;htrnr 555000901;htrnr 555001001;htrnr 555001101;htrnr 555001201;htrnr 555001301;htrnr 555001401;htrnr 555001501;htrnr 555001601;htrnr 555001701;htrnr 555001801;htrnr 555001901;htrnr 555002001;htrnr 555002101;htrnr 555002201;htrnr 555002301;htrnr 555002401;htrnr 555002501;htrnr 555002601;htrnr 555002701;htrnr 555002801;htrnr 555002901;htrnr 555003001;htrnr 555003101;htrnr 555003201;htrnr 555003301;htrnr 555003401;htrnr 555003501;htrnr 555003601;htrnr 555003701;htrnr 555003801;htrnr 555003901;htrnr 555004001;htrnr 555004101;htrnr 555004201;htrnr 555004301;htrnr 555004401;htrnr 555004501;htrnr 555004601;htrnr 555004701;htrnr 555004801;htrnr 555004901;htrnr 555005001;hthtc 555000101;hthtc 555000201;hthtc 555000301;hthtc 555000401;hthtc 555000501;hthtc 555000601;hthtc 555000701;hthtc 555000801;hthtc 555000901;hthtc 555001001;hthtc 555001101;hthtc 555001201;hthtc 555001301;hthtc 555001401;hthtc 555001501;hthtc 555001601;hthtc 555001701;hthtc 555001801;hthtc 555001901;hthtc 555002001;hthtc 555002101;hthtc 555002201;hthtc 555002301;hthtc 555002401;hthtc 555002501;hthtc 555002601;hthtc 555002701;hthtc 555002801;hthtc 555002901;hthtc 555003001;hthtc 555003101;hthtc 555003201;hthtc 555003301;hthtc 555003401;hthtc 555003501;hthtc 555003601;hthtc 555003701;hthtc 555003801;hthtc 555003901;hthtc 555004001;hthtc 555004101;hthtc 555004201;hthtc 555004301;hthtc 555004401;hthtc 555004501;hthtc 555004601;hthtc 555004701;hthtc 555004801;hthtc 555004901;hthtc 555005001;floreg 555010000;floreg 555020000;floreg 555030000;floreg 555040000;floreg 555050000;floreg 555060000;floreg 555070000;floreg 555080000;floreg 555090000;floreg 555100000;floreg 555110000;floreg 555120000;floreg 555130000;floreg 555140000;floreg 555150000;floreg 555160000;floreg 555170000;floreg 555180000;floreg 555190000;floreg 555200000;floreg 555210000;floreg 555220000;floreg 555230000;floreg 555240000;floreg 555250000;floreg 555260000;floreg 555270000;floreg 555280000;floreg 555290000;floreg 555300000;floreg 555310000;floreg 555320000;floreg 555330000;floreg 555340000;floreg 555350000;floreg 555360000;floreg 555370000;floreg 555380000;floreg 555390000;floreg 555400000;floreg 555410000;floreg 555420000;floreg 555430000;floreg 555440000;floreg 555450000;floreg 555460000;floreg 555470000;floreg 555480000;floreg 555490000;floreg 555500000;voidg 555010000;voidg 555020000;voidg 555030000;voidg 555040000;voidg 555050000;voidg 555060000;voidg 555070000;voidg 555080000;voidg 555090000;voidg 555100000;voidg 555110000;voidg 555120000;voidg 555130000;voidg 555140000;voidg 555150000;voidg 555160000;voidg 555170000;voidg 555180000;voidg 555190000;voidg 555200000;voidg 555210000;voidg 555220000;voidg 555230000;voidg 555240000;voidg 555250000;voidg 555260000;voidg 555270000;voidg 555280000;voidg 555290000;voidg 555300000;voidg 555310000;voidg 555320000;voidg 555330000;voidg 555340000;voidg 555350000;voidg 555360000;voidg 555370000;voidg 555380000;voidg 555390000;voidg 555400000;voidg 555410000;voidg 555420000;voidg 555430000;voidg 555440000;voidg 555450000;voidg 555460000;voidg 555470000;voidg 555480000;voidg 555490000;voidg 555500000;quale 555010000;quale 555020000;quale 555030000;quale 555040000;quale 555050000;quale 555060000;quale 555070000;quale 555080000;quale 555090000;quale 555100000;quale 555110000;quale 555120000;quale 555130000;quale 555140000;quale 555150000;quale 555160000;quale 555170000;quale 555180000;quale 555190000;quale 555200000;quale 555210000;quale 555220000;quale 555230000;quale 555240000;quale 555250000;quale 555260000;quale 555270000;quale 555280000;quale 555290000;quale 555300000;quale 555310000;quale 555320000;quale 555330000;quale 555340000;quale 555350000;quale 555360000;quale 555370000;quale 555380000;quale 555390000;quale 555400000;quale 555410000;quale 555420000;quale 555430000;quale 555440000;quale 555450000;quale 555460000;quale 555470000;quale 555480000;quale 555490000;quale 555500000;sathf 555010000;sathf 555020000;sathf 555030000;sathf 555040000;sathf 555050000;sathf 555060000;sathf 555070000;sathf 555080000;sathf 555090000;sathf 555100000;sathf 555110000;sathf 555120000;sathf 555130000;sathf 555140000;sathf 555150000;sathf 555160000;sathf 555170000;sathf 555180000;sathf 555190000;sathf 555200000;sathf 555210000;sathf 555220000;sathf 555230000;sathf 555240000;sathf 555250000;sathf 555260000;sathf 555270000;sathf 555280000;sathf 555290000;sathf 555300000;sathf 555310000;sathf 555320000;sathf 555330000;sathf 555340000;sathf 555350000;sathf 555360000;sathf 555370000;sathf 555380000;sathf 555390000;sathf 555400000;sathf 555410000;sathf 555420000;sathf 555430000;sathf 555440000;sathf 555450000;sathf 555460000;sathf 555470000;sathf 555480000;sathf 555490000;sathf 555500000;p 555010000;p 555020000;p 555030000;p 555040000;p 555050000;p 555060000;p 555070000;p 555080000;p 555090000;p 555100000;p 555110000;p 555120000;p 555130000;p 555140000;p 555150000;p 555160000;p 555170000;p 555180000;p 555190000;p 555200000;p 555210000;p 555220000;p 555230000;p 555240000;p 555250000;p 555260000;p 555270000;p 555280000;p 555290000;p 555300000;p 555310000;p 555320000;p 555330000;p 555340000;p 555350000;p 555360000;p 555370000;p 555380000;p 555390000;p 555400000;p 555410000;p 555420000;p 555430000;p 555440000;p 555450000;p 555460000;p 555470000;p 555480000;p 555490000;p 555500000
0.000000e+00;1.250325e+01;5.662500e+02;6.000000e+02;6.000000e+02;6.000000e+02;6.000000e+02;6.000000e+02;6.000000e+02;6.000000e+02;6.000000e+02;6.000000e+02;6.000000e+02;6.000000e+02;6.000000e+02;6.000000e+02;6.000000e+02;6.000000e+02;6.000000e+02;5.662500e+02;0.000000e+00;6.000000e+02;6.000000e+02;6.000000e+02;6.000000e+02;6.000000e+02;6.000000e+02;6.000000e+02;6.000000e+02;6.000000e+02;6.000000e+02;6.000000e+02;6.000000e+02;6.000000e+02;6.000000e+02;6.000000e+02;6.000000e+02;6.000000e+02;6.000000e+02;6.000000e+02;6.000000e+02;6.000000e+02;6.000000e+02;6.000000e+02;6.000000e+02;6.000000e+02;6.000000e+02;6.000000e+02;6.000000e+02;6.000000e+02;6.000000e+02;6.000000e+02;6.000000e+02;6.000000e+02;6.000000e+02;6.000000e+02;6.000000e+02;6.000000e+02;6.000000e+02;6.000000e+02;6.000000e+02;6.000000e+02;6.000000e+02;6.000000e+02;6.000000e+02;6.000000e+02;6.000000e+02;6.000000e+02;6.000000e+02;6.000000e+02;6.000000e+02;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;7.254948e+05;9.547091e+04;9.547091e+04;9.547091e+04;9.547091e+04;9.547091e+04;9.547091e+04;9.547091e+04;9.547091e+04;9.547091e+04;9.547091e+04;9.547091e+04;9.547091e+04;9.547091e+04;9.547091e+04;9.547091e+04;9.547091e+04;9.547091e+04;9.547091e+04;9.547091e+04;9.547091e+04;9.547091e+04;9.547091e+04;9.547091e+04;9.547091e+04;9.547091e+04;9.547091e+04;9.547091e+04;9.547091e+04;9.547091e+04;9.547091e+04;9.547091e+04;9.547091e+04;9.547091e+04;9.547091e+04;9.547091e+04;9.547091e+04;9.547091e+04;9.547091e+04;9.547091e+04;9.547091e+04;9.547091e+04;9.547091e+04;9.547091e+04;9.547091e+04;9.547091e+04;9.547091e+04;9.547091e+04;9.547091e+04;9.547091e+04;2.149614e+04;2.828768e+03;2.828768e+03;2.828768e+03;2.828768e+03;2.828768e+03;2.828768e+03;2.828768e+03;2.828768e+03;2.828768e+03;2.828768e+03;2.828768e+03;2.828768e+03;2.828768e+03;2.828768e+03;2.828768e+03;2.828768e+03;2.828768e+03;2.828768e+03;2.828768e+03;2.828768e+03;2.828768e+03;2.828768e+03;2.828768e+03;2.828768e+03;2.828768e+03;2.828768e+03;2.828768e+03;2.828768e+03;2.828768e+03;2.828768e+03;2.828768e+03;2.828768e+03;2.828768e+03;2.828768e+03;2.828768e+03;2.828768e+03;2.828768e+03;2.828768e+03;2.828768e+03;2.828768e+03;2.828768e+03;2.828768e+03;2.828768e+03;2.828768e+03;2.828768e+03;2.828768e+03;2.828768e+03;2.828768e+03;2.828768e+03;0.000000e+00;0.000000e+00;0.000000e+00;0.000000e+00;0.000000e+00;0.000000e+00;0.000000e+00;0.000000e+00;0.000000e+00;0.000000e+00;0.000000e+00;0.000000e+00;0.000000e+00;0.000000e+00;0.000000e+00;0.000000e+00;0.000000e+00;0.000000e+00;0.000000e+00;0.000000e+00;0.000000e+00;0.000000e+00;0.000000e+00;0.000000e+00;0.000000e+00;0.000000e+00;0.000000e+00;0.000000e+00;0.000000e+00;0.000000e+00;0.000000e+00;0.000000e+00;0.000000e+00;0.000000e+00;0.000000e+00;0.000000e+00;0.000000e+00;0.000000e+00;0.000000e+00;0.000000e+00;0.000000e+00;0.000000e+00;0.000000e+00;0.000000e+00;0.000000e+00;0.000000e+00;0.000000e+00;0.000000e+00;0.000000e+00;0.000000e+00;0.000000e+00;0.000000e+00;0.000000e+00;0.000000e+00;0.000000e+00;0.000000e+00;0.000000e+00;0.000000e+00;0.000000e+00;0.000000e+00;0.000000e+00;0.000000e+00;0.000000e+00;0.000000e+00;0.000000e+00;0.000000e+00;0.000000e+00;0.000000e+00;0.000000e+00;0.000000e+00;0.000000e+00;0.000000e+00;0.000000e+00;0.000000e+00;0.000000e+00;0.000000e+00;0.000000e+00;0.000000e+00;0.000000e+00;0.000000e+00;0.000000e+00;0.000000e+00;0.000000e+00;0.000000e+00;0.000000e+00;0.000000e+00;0.000000e+00;0.000000e+00;0.000000e+00;0.000000e+00;0.000000e+00;0.000000e+00;0.000000e+00;0.000000e+00;0.000000e+00;0.000000e+00;0.000000e+00;0.000000e+00;0.000000e+00;0.000000e+00;-3.412929e-01;-3.412929e-01;-3.412929e-01;-3.412929e-01;-3.412929e-01;-3.412929e-01;-3.412929e-01;-3.412929e-01;-3.412929e-01;-3.412929e-01;-3.412929e-01;-3.412929e-01;-3.412929e-01;-3.412929e-01;-3.412929e-01;-3.412929e-01;-3.412929e-01;-3.412929e-01;-3.412929e-01;-3.412929e-01;-3.412929e-01;-3.412929e-01;-3.412929e-01;-3.412929e-01;-3.412929e-01;-3.412929e-01;-3.412929e-01;-3.412929e-01;-3.412929e-01;-3.412929e-01;-3.412929e-01;-3.412929e-01;-3.412929e-01;-3.412929e-01;-3.412929e-01;-3.412929e-01;-3.412929e-01;-3.412929e-01;-3.412929e-01;-3.412929e-01;-3.412929e-01;-3.412929e-01;-3.412929e-01;-3.412929e-01;-3.412929e-01;-3.412929e-01;-3.412929e-01;-3.412929e-01;-3.412929e-01;-3.412929e-01;1.630274e+06;1.630274e+06;1.630274e+06;1.630274e+06;1.630274e+06;1.630274e+06;1.630274e+06;1.630274e+06;1.630274e+06;1.630274e+06;1.630274e+06;1.630274e+06;1.630274e+06;1.630274e+06;1.630274e+06;1.630274e+06;1.630274e+06;1.630274e+06;1.630274e+06;1.630274e+06;1.630274e+06;1.630274e+06;1.630274e+06;1.630274e+06;1.630274e+06;1.630274e+06;1.630274e+06;1.630274e+06;1.630274e+06;1.630274e+06;1.630274e+06;1.630274e+06;1.630274e+06;1.630274e+06;1.630274e+06;1.630274e+06;1.630274e+06;1.630274e+06;1.630274e+06;1.630274e+06;1.630274e+06;1.630274e+06;1.630274e+06;1.630274e+06;1.630274e+06;1.630274e+06;1.630274e+06;1.630274e+06;1.630274e+06;1.630274e+06;1.551000e+07;1.551000e+07;1.551000e+07;1.551000e+07;1.551000e+07;1.551000e+07;1.551000e+07;1.551000e+07;1.551000e+07;1.551000e+07;1.551000e+07;1.551000e+07;1.551000e+07;1.551000e+07;1.551000e+07;1.551000e+07;1.551000e+07;1.551000e+07;1.551000e+07;1.551000e+07;1.551000e+07;1.551000e+07;1.551000e+07;1.551000e+07;1.551000e+07;1.551000e+07;1.551000e+07;1.551000e+07;1.551000e+07;1.551000e+07;1.551000e+07;1.551000e+07;1.551000e+07;1.551000e+07;1.551000e+07;1.551000e+07;1.551000e+07;1.551000e+07;1.551000e+07;1.551000e+07;1.551000e+07;1.551000e+07;1.551000e+07;1.551000e+07;1.551000e+07;1.551000e+07;1.551000e+07;1.551000e+07;1.551000e+07;1.551000e+07
5.001979e-01;1.495832e+01;5.721480e+02;6.027967e+02;6.865729e+02;5.999225e+02;5.703270e+02;5.848314e+02;5.746636e+02;6.865729e+02;6.864886e+02;6.861001e+02;6.847875e+02;6.808665e+02;6.706176e+02;6.474597e+02;5.848314e+02;5.800897e+02;5.757503e+02;5.706868e+02;7.510812e-01;6.027967e+02;6.085343e+02;6.142235e+02;6.198401e+02;6.253598e+02;6.307599e+02;6.360185e+02;6.411138e+02;6.460253e+02;6.507327e+02;6.552170e+02;6.594603e+02;6.634453e+02;6.671562e+02;6.705781e+02;6.736975e+02;6.765031e+02;6.789838e+02;6.811296e+02;6.829315e+02;6.843820e+02;6.854752e+02;6.862065e+02;6.865729e+02;6.865729e+02;6.862065e+02;6.854752e+02;6.843821e+02;6.829316e+02;6.811298e+02;6.789840e+02;6.765032e+02;6.736978e+02;6.705784e+02;6.671565e+02;6.634457e+02;6.594608e+02;6.552177e+02;6.507335e+02;6.460262e+02;6.411149e+02;6.360198e+02;6.307616e+02;6.253618e+02;6.198426e+02;6.142266e+02;6.085380e+02;6.028013e+02;5.999225e+02;5.999225e+02;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;5.535650e+04;6.455331e+04;7.366619e+04;8.265669e+04;9.148748e+04;1.001282e+05;1.085491e+05;1.167886e+05;1.247856e+05;1.324767e+05;1.398231e+05;1.467935e+05;1.533602e+05;1.594970e+05;1.651793e+05;1.703824e+05;1.750811e+05;1.792480e+05;1.828531e+05;1.858630e+05;1.882406e+05;1.899467e+05;1.909414e+05;1.911872e+05;1.906527e+05;1.893161e+05;1.871692e+05;1.842195e+05;1.804918e+05;1.760271e+05;1.708806e+05;1.651179e+05;1.588105e+05;1.520312e+05;1.448499e+05;1.373301e+05;1.295276e+05;1.214894e+05;1.132550e+05;1.048582e+05;9.633209e+04;8.772113e+04;7.908351e+04;7.037891e+04;6.161447e+04;5.280907e+04;4.398972e+04;3.518618e+04;3.104583e+04;3.155230e+04;3.743561e+04;3.743971e+04;3.744438e+04;3.744960e+04;3.745538e+04;3.746172e+04;3.746862e+04;3.747606e+04;3.748405e+04;3.749257e+04;3.750161e+04;3.751113e+04;3.752113e+04;3.753157e+04;3.754241e+04;3.755362e+04;3.756516e+04;3.757696e+04;3.758896e+04;3.760111e+04;3.761331e+04;3.762550e+04;3.763760e+04;3.764955e+04;3.766129e+04;3.767278e+04;3.768400e+04;3.769497e+04;3.770571e+04;3.771629e+04;3.772676e+04;3.773720e+04;3.774770e+04;3.775830e+04;3.776905e+04;3.777996e+04;3.779104e+04;3.780223e+04;3.781348e+04;3.782471e+04;3.783585e+04;3.784680e+04;3.785746e+04;3.786776e+04;3.787762e+04;3.788696e+04;3.789573e+04;3.790388e+04;3.791166e+04;3.791935e+04;4.000000e+00;4.000000e+00;4.000000e+00;4.000000e+00;4.000000e+00;4.000000e+00;4.000000e+00;4.000000e+00;4.000000e+00;4.000000e+00;4.000000e+00;4.000000e+00;4.000000e+00;4.000000e+00;4.000000e+00;4.000000e+00;4.000000e+00;4.000000e+00;4.000000e+00;4.000000e+00;4.000000e+00;4.000000e+00;4.000000e+00;4.000000e+00;4.000000e+00;4.000000e+00;4.000000e+00;4.000000e+00;4.000000e+00;4.000000e+00;4.000000e+00;4.000000e+00;4.000000e+00;4.000000e+00;4.000000e+00;4.000000e+00;4.000000e+00;4.000000e+00;4.000000e+00;4.000000e+00;4.000000e+00;4.000000e+00;4.000000e+00;4.000000e+00;4.000000e+00;4.000000e+00;4.000000e+00;4.000000e+00;4.000000e+00;4.000000e+00;0.000000e+00;0.000000e+00;0.000000e+00;0.000000e+00;0.000000e+00;0.000000e+00;0.000000e+00;0.000000e+00;0.000000e+00;0.000000e+00;0.000000e+00;0.000000e+00;0.000000e+00;0.000000e+00;0.000000e+00;0.000000e+00;0.000000e+00;0.000000e+00;0.000000e+00;0.000000e+00;0.000000e+00;0.000000e+00;0.000000e+00;0.000000e+00;0.000000e+00;0.000000e+00;0.000000e+00;0.000000e+00;0.000000e+00;0.000000e+00;0.000000e+00;0.000000e+00;0.000000e+00;0.000000e+00;0.000000e+00;0.000000e+00;0.000000e+00;0.000000e+00;0.000000e+00;0.000000e+00;0.000000e+00;0.000000e+00;0.000000e+00;0.000000e+00;0.000000e+00;0.000000e+00;0.000000e+00;0.000000e+00;0.000000e+00;0.000000e+00;-3.325918e-01;-3.320339e-01;-3.314120e-01;-3.307284e-01;-3.299856e-01;-3.291865e-01;-3.283338e-01;-3.274301e-01;-3.264782e-01;-3.254808e-01;-3.244409e-01;-3.233609e-01;-3.222431e-01;-3.210892e-01;-3.199004e-01;-3.186771e-01;-3.174191e-01;-3.161255e-01;-3.147950e-01;-3.134262e-01;-3.120183e-01;-3.105715e-01;-3.090882e-01;-3.075733e-01;-3.060353e-01;-3.044863e-01;-3.029424e-01;-3.014230e-01;-2.999499e-01;-2.985461e-01;-2.972345e-01;-2.960358e-01;-2.949676e-01;-2.940431e-01;-2.932703e-01;-2.926525e-01;-2.921879e-01;-2.918706e-01;-2.916918e-01;-2.916405e-01;-2.917043e-01;-2.918709e-01;-2.921277e-01;-2.924637e-01;-2.928691e-01;-2.933352e-01;-2.938546e-01;-2.944207e-01;-2.949963e-01;-2.955458e-01;1.625100e+06;1.625040e+06;1.624980e+06;1.624920e+06;1.624860e+06;1.624800e+06;1.624740e+06;1.624680e+06;1.624620e+06;1.624560e+06;1.624500e+06;1.624439e+06;1.624379e+06;1.624319e+06;1.624259e+06;1.624198e+06;1.624138e+06;1.624078e+06;1.624018e+06;1.623957e+06;1.623897e+06;1.623836e+06;1.623776e+06;1.623715e+06;1.623655e+06;1.623594e+06;1.623534e+06;1.623474e+06;1.623413e+06;1.623352e+06;1.623292e+06;1.623232e+06;1.623171e+06;1.623110e+06;1.623050e+06;1.622990e+06;1.622929e+06;1.622868e+06;1.622808e+06;1.622747e+06;1.622687e+06;1.622626e+06;1.622566e+06;1.622505e+06;1.622444e+06;1.622384e+06;1.622323e+06;1.622262e+06;1.622202e+06;1.622141e+06;1.537878e+07;1.537725e+07;1.537573e+07;1.537421e+07;1.537269e+07;1.537117e+07;1.536964e+07;1.536812e+07;1.536660e+07;1.536507e+07;1.536354e+07;1.536202e+07;1.536049e+07;1.535896e+07;1.535743e+07;1.535590e+07;1.535437e+07;1.535284e+07;1.535131e+07;1.534978e+07;1.534824e+07;1.534671e+07;1.534518e+07;1.534364e+07;1.534211e+07;1.534057e+07;1.533904e+07;1.533750e+07;1.533596e+07;1.533443e+07;1.533289e+07;1.533136e+07;1.532982e+07;1.532828e+07;1.532675e+07;1.532521e+07;1.532367e+07;1.532214e+07;1.532060e+07;1.531906e+07;1.531752e+07;1.531598e+07;1.531444e+07;1.531291e+07;1.531137e+07;1.530983e+07;1.530829e+07;1.530675e+07;1.530521e+07;1.530367e+07
